song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
482452,Jonwayne,No,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6201393, (Kim Ximya),0 Balance,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'trust': 0.0, 'fear': 0.0, 'anger': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6472910,Lizdek & joss lockwood,​you  me,sadness,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2084002,"Nadia ali, starkillers & alex kenji",Pressure - original mix,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7336581,Lepritan,BANK,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'trust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3336745,Shekhinah,Intro,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
1315663,Michael Damian,Rock On,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'surprise': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7114772,Alan Dreezer,You Dont,anger,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.15881707789089478, 'disgust': 0.08152983115981095, 'sadness': 0.0, 'surprise': 0.036436762735361755})","defaultdict(<class 'int'>, {'negative': 0.15881707789089478, 'positive': 0.0})"
2368623,Wintertime Caesar,Pompous,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.23015932495123653, 'disgust': 0.23015932495123653, 'fear': 0.19090897257401007, 'sadness': 0.19090897257401007, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.4322096711380343, 'positive': 0.0})"
7459242,Ben Levin Group,Thank Death,anticipation,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.05660664012647477, 'sadness': 0.05660664012647477, 'anticipation': 0.12962801771720783, 'joy': 0.12962801771720783, 'trust': 0.12962801771720783, 'disgust': 0.05660664012647477, 'surprise': 0.12962801771720783})","defaultdict(<class 'int'>, {'negative': 0.10424048170520728, 'positive': 0.12962801771720783})"
572675,Thestand4rd,Doors,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4654747,Draw The Line,Come  Go,disgust,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.21152645590637958, 'joy': 0.0, 'sadness': 0.04640565682859701, 'disgust': 0.24444584216802515, 'fear': 0.0, 'anger': 0.24444584216802515, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.29085149899662216})"
5561930,Norm EW,Antifa Rock,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'fear': 0.0, 'anger': 0.0, 'disgust': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4813873,Acaedia,Truthseeker,surprise,negative,"defaultdict(<class 'int'>, {'surprise': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2326816,Khan,Libres,disgust,negative,"defaultdict(<class 'int'>, {'disgust': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
59992,Marwan,Det Os,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5026698,Suicide Silence,In Hiding,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6680726,Maude Audet,You Will Not Die,joy,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'fear': 0.0, 'joy': 0.14445208288509634, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.14445208288509634})"
1460329,Peggy Sue,She Called,anger,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'anger': 0.06426816989410844, 'joy': 0.0, 'fear': 0.06426816989410844, 'sadness': 0.06426816989410844, 'trust': 0.0, 'disgust': 0.06426816989410844})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.06426816989410844})"
2896605,Not3s,Addison Lee,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.13200434531764374})"
1862280,Aaron Keyes,Song Of Moses,disgust,positive,"defaultdict(<class 'int'>, {'disgust': 0.21257704783973386, 'trust': 0.21257704783973386, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.21257704783973386, 'positive': 0.23139550513893886})"
3365121,Autoerotique,Bling,trust,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'trust': 0.27150222535067564, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.27150222535067564})"
5416023,Demis Roussos,I Miss You,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5324249,Antenne,Here To Go,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anticipation': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5445863,Wise Guys,Alter Schwede,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
251453,A.A. Milne,Forgiven,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'fear': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6266027,Caden Jester & WillX BOY,Foyobadi,anticipation,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anticipation': 0.18087125071592303, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1041512,The Know How,Dont Know Why,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5978281,Guizmo,Je nai pas changé,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7360043,Casper the Ghost & Jutes,BAD,anticipation,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.22787587202345594, 'joy': 0.060946452324391456, 'surprise': 0.060946452324391456, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.11330170223952932})"
731090,Frawsti,Yoshi Eats A Snickers,trust,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'anger': 0.0, 'anticipation': 0.22821438522002843, 'joy': 0.03732448068183155, 'trust': 0.2570822076967808, 'disgust': 0.0, 'sadness': 0.02865296124650513, 'fear': 0.038946241852212946})","defaultdict(<class 'int'>, {'negative': 0.02865296124650513, 'positive': 0.07244105063715207})"
698827,Nimbus,How We Ride,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'fear': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5783637,Dazione,Circle Of Emotions Intro,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6910309,  (Milky Pie),Мечты внутривенно INTRAVENOUS DREAMS,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
3014817,Indian Man,My Way,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5235652,Bersuit Vergarabat,Lo Que Más Busco,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
6751705,Lunafly,Quiero Besarte,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anticipation': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
1288661,The Troggs,Hi Hi Hazel,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
1778905,Zac Brown Band,Beautiful Drug,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5724607,Wyatt Coleman,Drifting Off,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 2.687672527451185, 'disgust': 0.0, 'fear': 0.09376129691758663, 'sadness': 0.09376129691758663, 'anger': 0.0, 'surprise': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.09376129691758663})"
4982521,Lv Li,I Miss You,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1245485,Ella Fitzgerald,As You Desire Me,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
6070094,Johnny Mathis,In Other Words Fly Me to the Moon,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'joy': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0, 'sadness': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4565419,Joey Trap,Page 1,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.38541943963095093, 'anticipation': 0.0, 'disgust': 0.38541943963095093, 'fear': 0.07613566116768988, 'sadness': 0.07613566116768988, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.38541943963095093, 'positive': 0.0})"
2926960,TITUS,Crankdat  Havok Roth - Stoopid Rich Feat. TITUS,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'joy': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4675653,Treveion,97 Freestyle,anticipation,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'anticipation': 0.12137815338687027, 'fear': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6580750,KLANG,Horizon,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anticipation': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1797136,tienne Daho,Pari à lhôtel,trust,negative,"defaultdict(<class 'int'>, {'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
2970845,Fail emotions,Final Frontier,fear,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.1067013028366769, 'anger': 0.1067013028366769, 'disgust': 0.1067013028366769, 'sadness': 0.1067013028366769})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.1067013028366769})"
6009775,Disciple,Kingdom Come,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3312227,Das Lumpenpack,Vormittag,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1733520,Lara Fabian,River,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1306003,Wipers,Nothing Left to Lose,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
976259,Lostprophets,Another Shot,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1524581,Pure Prairie League,Heart Of Her Own,anticipation,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'anticipation': 0.03704281174326487, 'trust': 0.0, 'anger': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.12880392943256025})"
6658516,BRNSRGHT,Safety 3rd,joy,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'surprise': 0.0, 'fear': 0.0, 'joy': 0.058930405675069505, 'anger': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.058930405675069505})"
6242443,SAIAH,IHYG,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
859569,Behind Crimson Eyes,Stay With Me,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'trust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3345787,Jealousy (Band),Reject,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6088772,Ewil TheDemonDude!,FakeFuckAmongUs,disgust,negative,"defaultdict(<class 'int'>, {'disgust': 0.04323204993621691, 'anger': 0.04323204993621691, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.04323204993621691, 'positive': 0.0})"
6722873,Ruiner,Senga til sofaen,fear,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.023172559471831302})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3102271,1JaySavage,Dope Drip,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6595687,Acrylazea,Turquoise Mollusk Assembly,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4147233,Milliarden,Ende neu,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
962609,The McClymonts,A Woman Is A Flame,surprise,negative,"defaultdict(<class 'int'>, {'surprise': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1191688,Bethzaida,Wolfs Desire,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'anger': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1823995,Group Home,Suspended in Time LP version clean,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.13174516793242536, 'negative': 0.0})"
1516949,The Body,The Ebb and Flow of Tides in a Sea of Ash,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
